_quality_metrics,cuts_solution_pool,name,cuts_MIR,cuts_disjunctive,cuts_implied_bound,cuts_fractional,cuts_lift_and_project,cuts_GUB_cover,cuts_clique,cuts_flow_path,cuts_cover,_n_iterations,variables_user,variables,_n_nodes_processed,cuts_RLT,_dettime,_best_bound,cuts_zero_half,variables_integer,_miprelgap,cuts_benders,_solve_status,linear_relaxation,exception,cuts_user,cuts_flow_cover,cuts_local_implied_bound,variables_binary,_linear_nonzeros,cuts_table,_ncolumns,_solve_status_code,constraints,_time,_problem_type,variables_continuous,cuts_multi_commodity_flow,cuts_BQP,objective_value
{},0,dr_aov_f:43n-176m-EuroLarge_30_3_80_1.0,138,0,60,22,2,0,0,0,0,2510,34640,34640,0,0,25049.98775100708,296.0,548,14240,0.0,0,integer optimal solution,296.00000000000006,,0,2,0,20400,5618240,0,34640,101,1686160,36.57927393913269,MILP,0,0,0,296.0
{},0,dr_aov_f:22n-70m-British-telecom_10_5_12_0.5,13,0,2,13,0,0,0,0,11,276,730,730,0,0,50.25614547729492,23.0,35,360,0.0,0,integer optimal solution,11.833333333333334,,0,28,0,370,8420,0,730,101,2570,0.0729210376739502,MILP,0,0,0,23.0
{},0,dr_bf_f:20n-78m-EON20_30_9_26_0.2,23,0,9,18,0,0,4,1,25,528,810,810,0,0,206.6861629486084,31.0,18,400,0.0,0,integer optimal solution,10.944444444444446,,0,65,0,410,9400,0,810,101,2070,0.23957395553588867,MILP,0,11,0,31.0
{},0,dr_bf_m:21n-78m-UKNet_30_3_74_1.0,0,0,0,0,0,0,0,0,0,706,17094,17094,0,0,25342.963359832764,184.0,1,148,0.0,0,integer optimal solution,183.99999999999997,,0,0,0,16946,2135566,0,17094,101,431531,30.513499975204468,MILP,0,0,0,184.0
{},0,dr_aov_m:19n-76m-EON19_10_1_80_0.5,68,0,11,51,0,0,157,0,490,10207,9020,9020,0,0,5275.443523406982,126.0,408,56,0.0,0,integer optimal solution,80.58333333333333,,0,1,0,8964,307760,0,9020,101,89888,7.464727878570557,MILP,0,0,0,126.0
{},0,dr_aov_m:14n-42m-NSF_10_3_20_0.5,4,0,4,10,0,0,20,0,104,1024,1190,1190,0,0,92.3319845199585,33.0,53,14,0.0,0,integer optimal solution,20.833333333333336,,0,0,0,1176,11662,0,1190,101,3234,0.13795185089111328,MILP,0,0,0,33.0
{},0,dr_aov_m:15n-46m-NSF_10_1_60_0.2,41,0,2,22,0,0,163,0,348,5072,3264,3264,0,0,564.3294630050659,69.0,180,18,0.0,0,integer optimal solution,19.415079365079364,,0,3,0,3246,25290,0,3264,101,6300,0.6712110042572021,MILP,0,0,0,69.0
{},0,dr_ob_m:20n-62m-ARPANet_10_1_62_0.5,35,0,0,46,0,0,55,0,282,3721,6019,6019,0,0,2480.8408575057983,133.0,107,25,0.0,0,integer optimal solution,96.08333333333334,,0,1,0,5994,199732,0,6019,101,40340,3.0459020137786865,MILP,0,0,0,133.0
{},0,dr_bf_f:22n-70m-British-telecom_30_15_12_1.0,0,0,0,0,0,0,0,0,0,149,1836,1836,0,0,226.25272369384766,47.0,1,864,0.0,0,integer optimal solution,47.0,,0,0,0,972,49740,0,1836,101,10434,0.2723879814147949,MILP,0,0,0,47.0
{},0,dr_bf_m:14n-46m-Generic-Deutsche-Telekom-DT_10_5_12_0.5,2,0,0,8,0,0,6,0,11,244,812,812,0,0,35.01360321044922,16.0,2,10,0.0,0,integer optimal solution,11.666666666666664,,0,0,0,802,6526,0,812,101,1338,0.07726502418518066,MILP,0,8,0,16.0
{},0,dr_ob_m:16n-46m-EURO_30_9_18_0.5,2,0,0,23,0,0,20,0,26,486,1199,1199,0,0,142.4903745651245,32.0,20,7,0.0,0,integer optimal solution,25.0,,0,0,0,1192,12522,0,1199,101,2577,0.19833898544311523,MILP,0,22,0,32.0
{},0,dr_bf_m:14n-46m-Generic-Deutsche-Telekom-DT_10_5_12_1.0,9,0,0,0,0,0,0,0,0,100,1260,1260,0,0,108.19281768798828,29.0,9,24,0.0,0,integer optimal solution,29.0,,0,4,0,1236,32748,0,1260,101,6882,0.12848901748657227,MILP,0,0,0,29.0
{},0,dr_bf_m:19n-76m-EON19_10_1_80_1.0,5,0,0,0,0,0,0,0,0,725,18640,18640,0,0,40553.22220802307,183.0,6,160,0.0,0,integer optimal solution,183.00000000000003,,0,0,0,18480,2432560,0,18640,101,491240,29.86687207221985,MILP,0,0,0,183.0
{},0,dr_ob_m:21n-70m-SpanishTelefonica_10_5_12_0.2,0,0,0,20,0,0,9,0,28,574,1059,1059,0,0,37.47799587249756,18.0,7,3,0.0,0,integer optimal solution,7.616666666666666,,0,0,0,1056,4842,0,1059,101,891,0.09353518486022949,MILP,0,20,0,18.0
{},0,dr_aov_m:28n-68m-EON_30_9_16_0.2,5,0,3,19,0,0,97,0,84,622,1304,1304,0,0,61.03563404083252,32.0,35,6,0.0,0,integer optimal solution,10.9,,0,2,0,1298,5520,0,1304,101,1270,0.11904692649841309,MILP,0,31,0,32.0
{},0,dr_aov_f:19n-76m-EON19_10_1_80_0.2,211,0,45,74,24,3,11,8,110,80385,1980,1980,2888,0,3373.6234064102173,98.0,109,936,0.0,0,integer optimal solution,27.492460317460317,,0,311,0,1044,53856,0,1980,101,16212,6.3551599979400635,MILP,0,0,0,98.0
{},0,dr_aov_m:11n-52m-Pan-European-COST239_10_3_30_0.5,16,0,8,11,0,0,31,0,177,1976,2190,2190,0,0,213.4152193069458,33.0,139,20,0.0,0,integer optimal solution,18.83333333333333,,0,0,0,2170,28640,0,2190,101,7890,0.3080120086669922,MILP,0,0,0,33.0
{},0,dr_aov_f:10n-44m-SmallNet_10_5_16_0.2,10,0,2,17,1,0,0,0,16,280,276,276,0,0,22.799949645996094,18.0,7,138,0.0,0,integer optimal solution,4.5,,0,33,0,138,1860,0,276,101,564,0.04476499557495117,MILP,0,0,0,18.0
{},0,dr_bf_m:10n-44m-SmallNet_10_5_16_1.0,0,0,0,0,0,0,0,0,0,61,1680,1680,0,0,168.9453248977661,24.0,0,32,0.0,0,integer optimal solution,24.0,,0,0,0,1648,55920,0,1680,101,11576,0.17698192596435547,MILP,0,0,0,24.0
{},0,dr_bf_f:19n-76m-EON19_30_3_80_0.2,347,0,16,84,35,8,5,3,111,83322,2158,2158,2979,0,8129.625905990601,104.0,127,1014,0.0,0,integer optimal solution,32.101190476190474,,0,322,0,1144,63440,0,2158,101,13195,17.104292154312134,MILP,0,1,0,104.0
{},0,dr_bf_f:10n-44m-SmallNet_30_3_86_1.0,0,0,0,0,0,0,0,0,0,472,15050,15050,0,0,17507.13816356659,132.0,0,3956,0.0,0,integer optimal solution,132.0,,0,0,0,11094,1630990,0,15050,101,330111,28.46232295036316,MILP,0,0,0,132.0
{},0,dr_aov_f:21n-70m-SpanishTelefonica_10_3_22_1.0,0,0,0,0,0,0,0,0,0,181,3586,3586,0,0,407.85878562927246,58.0,0,1584,0.0,0,integer optimal solution,58.0,,0,0,0,2002,167948,0,3586,101,50556,0.5716581344604492,MILP,0,0,0,58.0
{},0,dr_bf_f:15n-46m-NSF_30_15_12_0.2,10,0,1,15,0,0,0,3,12,186,190,190,0,0,18.737277030944824,14.0,9,96,0.0,0,integer optimal solution,4.685714285714285,,0,24,0,94,838,0,190,101,219,0.038607120513916016,MILP,0,16,0,14.0
{},0,dr_bf_m:19n-76m-EON19_100_10_80_0.2,94,0,0,31,0,0,293,0,607,9853,7148,7148,0,0,1915.6079330444336,94.0,198,24,0.0,0,integer optimal solution,25.34642857142857,,0,8,0,7124,69492,0,7148,101,12554,3.463320016860962,MILP,0,15,0,94.0
{},0,dr_aov_m:30n-112m-Spain_10_5_14_0.5,23,0,3,23,0,0,19,0,188,1851,2158,2158,0,0,211.58967685699463,33.0,109,10,0.0,0,integer optimal solution,18.333333333333332,,0,3,0,2148,16484,0,2158,101,4350,0.2779808044433594,MILP,0,28,0,33.0
{},0,dr_ob_m:24n-86m-UBN24_10_1_70_0.5,64,0,0,68,0,0,121,0,601,7759,8267,8267,0,0,3830.721875190735,133.0,259,21,0.0,0,integer optimal solution,67.75,,0,3,0,8246,200928,0,8267,101,39858,6.112636089324951,MILP,0,0,0,133.0
{},0,dr_aov_f:19n-76m-EON19_30_3_80_1.0,3,0,3,0,0,0,0,0,0,1208,18640,18640,0,0,7911.098994255066,177.0,2,6240,0.0,0,integer optimal solution,177.00000000000003,,0,0,0,12400,2426240,0,18640,101,728240,14.295743942260742,MILP,0,0,0,177.0
{},0,dr_ob_m:11n-52m-Pan-European-COST239_10_1_94_0.2,89,0,0,19,0,0,133,0,641,9771,5976,5976,0,0,2038.589277267456,97.0,382,16,0.0,0,integer optimal solution,25.16111111111111,,0,15,0,5960,78168,0,5976,101,14498,3.6706199645996094,MILP,0,0,0,97.0
{},0,dr_aov_m:43n-176m-EuroLarge_10_5_16_0.5,13,0,3,26,0,0,31,0,166,2095,3914,3914,0,0,475.9002161026001,36.0,59,12,0.0,0,integer optimal solution,24.166666666666664,,0,0,0,3902,35928,0,3914,101,9676,0.6594851016998291,MILP,0,15,0,36.0
{},0,dr_bf_f:20n-78m-EON20_30_9_26_1.0,4,0,0,0,0,0,0,0,0,176,4758,4758,0,0,1520.2267322540283,60.0,2,2080,0.0,0,integer optimal solution,60.0,,0,0,0,2678,262366,0,4758,101,53625,1.5094289779663086,MILP,0,0,0,60.0
{},0,dr_ob_f:21n-72m-Italian_100_10_68_0.5,457,0,18,60,23,5,0,9,123,47351,3652,3652,1522,0,20212.025835990906,145.0,239,1606,0.0,0,integer optimal solution,67.25,,0,447,0,2046,173162,0,3652,101,35585,36.615113973617554,MILP,0,0,0,145.0
{},0,dr_aov_f:11n-52m-Pan-European-COST239_10_1_94_0.2,32,0,5,28,20,0,0,1,78,3973,1936,1936,0,0,1333.7934036254883,97.0,14,864,0.0,0,integer optimal solution,25.16111111111111,,0,87,0,1072,65792,0,1936,101,19760,2.1085779666900635,MILP,0,0,0,97.0
{},0,dr_bf_f:30n-112m-Spain_100_30_24_0.5,127,0,0,17,0,0,0,0,21,137190,1864,1864,4306,0,5888.98122215271,57.99999999999999,166,912,0.0,0,integer optimal solution,29.5,,0,159,0,952,35032,0,1864,101,7452,11.316086053848267,MILP,0,0,0,57.99999999999999
{},0,dr_ob_f:21n-70m-SpanishTelefonica_100_30_22_1.0,2,0,0,0,0,0,0,0,0,165,3564,3564,0,0,752.8495206832886,53.0,6,1562,0.0,0,integer optimal solution,53.0,,0,3,0,2002,168366,0,3564,101,34617,1.0183820724487305,MILP,0,0,0,53.0
{},0,dr_bf_f:30n-112m-Spain_100_10_74_1.0,0,0,0,0,0,0,0,0,0,1106,22126,22126,0,0,39317.86372089386,255.0,1,8436,0.0,0,integer optimal solution,254.99999999999997,,0,0,0,13690,3063970,0,22126,101,618381,45.96303415298462,MILP,0,0,0,255.0
{},0,dr_ob_m:20n-78m-EON20_10_1_78_0.5,78,0,0,68,0,0,197,0,557,8363,8788,8788,0,0,9124.505515098572,135.0,224,26,0.0,0,integer optimal solution,80.58333333333334,,0,4,0,8762,274482,0,8788,101,54665,13.51801586151123,MILP,0,0,0,135.0
{},0,dr_ob_f:28n-82m-EURO28_10_5_10_0.2,21,0,3,13,1,0,2,2,10,644,332,332,0,0,85.67249298095703,16.0,17,166,0.0,0,integer optimal solution,5.333333333333333,,0,31,0,166,1482,0,332,101,389,0.12615680694580078,MILP,0,11,0,16.0
{},0,dr_ob_m:21n-78m-UKNet_30_15_14_0.2,7,0,0,9,1,0,22,0,44,1872,1335,1335,0,0,108.8981761932373,21.0,17,3,0.0,0,integer optimal solution,9.75,,0,1,0,1332,5862,0,1335,101,1005,0.22232794761657715,MILP,0,21,0,21.0
{},0,dr_aov_m:20n-78m-EON20_100_30_26_1.0,0,0,0,0,0,0,0,0,0,179,4758,4758,0,0,705.8340368270874,59.0,0,52,0.0,0,integer optimal solution,59.0,,0,0,0,4706,261716,0,4758,101,78650,0.9406578540802002,MILP,0,0,0,59.0
{},0,dr_aov_m:11n-52m-Pan-European-COST239_100_50_18_0.2,0,0,2,18,0,0,18,0,30,883,1164,1164,0,0,39.018588066101074,18.0,20,8,0.0,0,integer optimal solution,6.488095238095237,,0,0,0,1156,6152,0,1164,101,1350,0.07662796974182129,MILP,0,33,0,18.0
{},0,dr_aov_f:28n-68m-EON_10_3_16_0.5,38,0,20,25,1,1,14,5,11,524,858,858,0,0,114.80213260650635,41.0,70,420,0.0,0,integer optimal solution,23.5,,0,22,0,438,11856,0,858,101,3648,0.14844703674316406,MILP,0,0,0,41.0
{},0,dr_bf_m:22n-70m-British-telecom_30_9_20_0.2,26,0,0,21,0,0,57,0,188,2642,1700,1700,0,0,236.06496810913086,39.0,81,8,0.0,0,integer optimal solution,13.774999999999999,,0,4,0,1692,8708,0,1700,101,1574,0.2543220520019531,MILP,0,54,0,39.0
{},0,dr_aov_m:14n-46m-Generic-Deutsche-Telekom-DT_100_50_12_1.0,0,0,7,0,0,0,1,0,0,110,1260,1260,0,0,66.01795864105225,30.0,1,24,0.0,0,integer optimal solution,30.0,,0,0,0,1236,32616,0,1260,101,9852,0.07624006271362305,MILP,0,0,0,30.0
{},0,dr_ob_m:30n-112m-Spain_100_10_74_0.2,93,0,0,29,0,0,312,0,601,13327,9508,9508,0,0,2408.384346008301,102.0,295,10,0.0,0,integer optimal solution,28.11111111111111,,0,6,0,9498,76494,0,9508,101,13485,4.207042932510376,MILP,0,85,0,102.0
{},0,dr_ob_f:28n-82m-EURO28_100_50_10_0.5,26,0,2,3,1,0,0,1,7,904,501,501,0,0,124.69314765930176,26.0,33,249,0.0,0,integer optimal solution,11.333333333333332,,0,25,0,252,3456,0,501,101,831,0.18923401832580566,MILP,0,3,0,26.0
{},0,dr_aov_m:22n-70m-British-telecom_100_10_62_0.5,48,0,6,60,0,0,54,0,395,6390,6386,6386,0,0,1701.9649105072021,127.0,234,44,0.0,0,integer optimal solution,84.91666666666659,,0,5,0,6342,176348,0,6386,101,51458,3.162895917892456,MILP,0,0,0,127.0
{},0,dr_ob_m:24n-86m-UBN24_30_3_70_1.0,6,0,0,0,0,0,0,0,0,995,16940,16940,0,0,21137.1157913208,232.0,6,70,0.0,0,integer optimal solution,232.00000000000006,,0,1,0,16870,2105950,0,16940,101,425635,21.572675943374634,MILP,0,0,0,232.0
{},0,dr_ob_f:28n-68m-EON_10_3_16_1.0,2,0,0,0,0,0,0,0,0,146,2432,2432,0,0,387.53334522247314,56.0,2,1104,0.0,0,integer optimal solution,56.0,,0,2,0,1328,86224,0,2432,101,18008,0.5255739688873291,MILP,0,0,0,56.0
{},0,dr_aov_f:16n-46m-EURO_30_3_56_0.5,87,0,18,37,11,0,6,2,50,3782,1998,1998,0,0,1267.187738418579,91.0,111,864,0.0,0,integer optimal solution,44.583333333333336,,0,134,0,1134,73764,0,1998,101,22266,2.505115032196045,MILP,0,0,0,91.0
{},0,dr_ob_f:15n-46m-NSF_10_1_60_0.2,98,0,6,16,8,0,0,3,51,2933,909,909,0,0,825.8540201187134,69.0,62,423,0.0,0,integer optimal solution,19.415079365079364,,0,78,0,486,18306,0,909,101,3915,1.2416980266571045,MILP,0,6,0,69.0
{},0,dr_aov_m:6n-9m-n6s9_10_5_12_0.2,0,0,0,8,0,0,16,0,8,78,282,282,0,0,5.520317077636719,12.0,3,6,0.0,0,integer optimal solution,5.2,,0,0,0,276,1254,0,282,101,294,0.016459941864013672,MILP,0,11,0,12.0
{},0,dr_aov_m:19n-76m-EON19_10_5_16_1.0,0,0,0,0,0,0,0,0,0,66,2704,2704,0,0,207.44885921478271,27.0,0,32,0.0,0,integer optimal solution,27.0,,0,0,0,2672,96128,0,2704,101,28912,0.2717020511627197,MILP,0,0,0,27.0
{},0,dr_aov_f:21n-70m-SpanishTelefonica_100_50_12_0.2,17,0,2,7,1,1,0,2,11,173,286,286,0,0,13.238212585449219,16.0,15,144,0.0,0,integer optimal solution,5.2,,0,23,0,142,1268,0,286,101,396,0.02977895736694336,MILP,0,7,0,16.0
{},0,dr_ob_m:20n-78m-EON20_30_9_26_0.5,20,0,0,21,0,0,13,0,58,2122,2908,2908,0,0,517.5245561599731,45.0,34,10,0.0,0,integer optimal solution,31.250000000000004,,0,2,0,2898,42074,0,2908,101,8385,0.7934539318084717,MILP,0,0,0,45.0
{},0,dr_ob_f:28n-68m-EON_10_5_8_0.5,15,0,10,16,0,2,9,2,4,134,417,417,0,0,24.685240745544434,19.0,7,207,0.0,0,integer optimal solution,12.25,,0,8,0,210,2868,0,417,101,705,0.03684186935424805,MILP,0,4,0,19.0
{},0,dr_aov_m:22n-70m-British-telecom_10_5_12_1.0,0,0,4,3,0,0,7,0,0,236,1836,1836,0,0,136.98920249938965,43.0,35,24,0.0,0,integer optimal solution,42.0,,0,0,0,1812,49608,0,1836,101,14988,0.23607397079467773,MILP,0,0,0,43.0
{},0,dr_ob_f:11n-52m-Pan-European-COST239_30_9_30_0.2,4,0,0,19,0,0,0,0,30,166,432,432,0,0,25.10700035095215,30.0,9,212,0.0,0,integer optimal solution,6.044444444444444,,0,12,0,220,3972,0,432,101,890,0.08221721649169922,MILP,0,20,0,30.0
{},0,dr_aov_f:20n-78m-EON20_30_3_78_0.2,173,0,28,53,19,1,5,6,124,45636,1670,1670,1461,0,1929.574423789978,91.0,40,800,0.0,0,integer optimal solution,21.574603174603176,,0,293,0,870,38260,0,1670,101,11530,2.570378065109253,MILP,0,0,0,91.0
{},0,dr_ob_f:21n-78m-UKNet_100_10_74_1.0,0,0,0,0,0,0,0,0,0,717,17020,17020,0,0,21984.277313232422,181.0,0,5846,0.0,0,integer optimal solution,181.0,,0,0,0,11174,2135418,0,17020,101,431531,29.50100588798523,MILP,0,0,0,181.0
{},0,dr_ob_f:28n-82m-EURO28_30_9_18_0.2,27,0,13,8,0,0,6,2,17,865,501,501,0,0,126.84301853179932,26.0,21,249,0.0,0,integer optimal solution,8.333333333333332,,0,47,0,252,3456,0,501,101,831,0.15698909759521484,MILP,0,6,0,26.0
{},0,dr_ob_f:22n-70m-British-telecom_30_3_62_0.2,267,0,2,43,27,0,0,10,127,49293,1661,1661,1499,0,5731.368544578552,97.0,47,781,0.0,0,integer optimal solution,30.983333333333334,,0,316,0,880,41712,0,1661,101,8789,8.669421195983887,MILP,0,0,0,97.0
{},0,dr_bf_m:22n-70m-British-telecom_10_1_62_0.5,55,0,1,61,0,0,87,0,394,4904,6386,6386,0,0,2861.3932762145996,128.0,180,44,0.0,0,integer optimal solution,79.91666666666667,,0,2,0,6342,176810,0,6386,101,35519,4.001559019088745,MILP,0,0,0,128.0
{},0,dr_aov_f:28n-68m-EON_10_1_48_0.2,186,0,32,25,17,0,43,9,40,11709,1008,1008,372,0,660.5804738998413,84.0,96,490,0.0,0,integer optimal solution,29.086904761904762,,0,102,0,518,16212,0,1008,101,4970,0.7838277816772461,MILP,0,5,0,84.0
{},0,dr_ob_f:30n-112m-Spain_100_50_14_1.0,0,0,0,0,0,0,0,0,0,180,3332,3332,0,0,595.9846811294556,49.0,0,1582,0.0,0,integer optimal solution,49.0,,0,0,0,1750,108402,0,3332,101,22491,0.6166541576385498,MILP,0,0,0,49.0
{},0,dr_ob_m:21n-70m-SpanishTelefonica_100_50_12_1.0,0,0,0,0,0,0,0,0,0,64,1824,1824,0,0,121.77368354797363,27.0,0,12,0.0,0,integer optimal solution,,,0,0,0,1812,49716,0,1824,101,10422,0.12993502616882324,MILP,0,0,0,27.0
{},0,dr_bf_m:30n-112m-Spain_10_3_24_0.5,23,0,0,26,0,0,28,0,208,2673,3786,3786,0,0,682.2815504074097,58.0,83,18,0.0,0,integer optimal solution,38.83333333333333,,0,1,0,3768,49500,0,3786,101,9846,1.2562789916992188,MILP,0,9,0,58.0
{},0,dr_ob_f:24n-86m-UBN24_10_5_14_0.2,37,0,6,8,0,0,0,0,14,6385,525,525,177,0,320.78674507141113,26.000000000000014,49,261,0.0,0,integer optimal solution,10.625,,0,48,0,264,3624,0,525,101,855,0.43417906761169434,MILP,0,9,0,26.000000000000014
{},,dr_ob_m:43n-176m-EuroLarge_30_3_80_1.0,,,,,,,,,,0,34560,34560,0,,13897.200629234314,nan,,80,nan,,CPLEX Error  1001: Out of memory.,296.0,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 25.6384 s.
problem = MILP
",,,,34480,5624400,,34560,1001,1133160,25.6384060382843,MILP,0,,,
{},0,dr_bf_m:21n-70m-SpanishTelefonica_10_1_66_1.0,0,0,0,0,0,0,0,0,0,551,13662,13662,0,0,37339.40559387207,154.0,0,132,0.0,0,integer optimal solution,154.0,,0,0,0,13530,1524534,0,13662,101,308583,34.541576862335205,MILP,0,0,0,154.0
{},0,dr_bf_f:30n-112m-Spain_10_5_14_0.5,58,0,0,10,4,0,0,0,10,2346,1150,1150,0,0,528.2600231170654,33.0,43,570,0.0,0,integer optimal solution,16.833333333333332,,0,73,0,580,13480,0,1150,101,2970,0.7230939865112305,MILP,0,25,0,33.0
{},0,dr_bf_m:16n-46m-EURO_10_1_56_0.5,66,0,0,61,0,0,151,0,348,3431,3746,3746,0,0,1255.135235786438,105.0,210,36,0.0,0,integer optimal solution,58.83333333333333,,0,2,0,3710,79314,0,3746,101,15989,2.7309861183166504,MILP,0,0,0,105.0
{},0,dr_aov_m:11n-52m-Pan-European-COST239_100_50_18_0.5,11,0,5,6,0,0,12,0,76,986,1356,1356,0,0,97.53534984588623,20.0,38,14,0.0,0,integer optimal solution,13.333333333333332,,0,0,0,1342,14120,0,1356,101,3852,0.14391112327575684,MILP,0,0,0,20.0
{},0,dr_aov_f:21n-70m-SpanishTelefonica_30_9_22_0.5,33,0,8,13,0,0,0,3,19,1210,1192,1192,0,0,262.7181787490845,42.0,73,576,0.0,0,integer optimal solution,22.416666666666664,,0,55,0,616,21872,0,1192,101,6624,0.3642280101776123,MILP,0,0,0,42.0
{},0,dr_aov_m:21n-70m-SpanishTelefonica_30_15_12_0.5,6,0,3,14,0,0,11,0,35,685,1220,1220,0,0,63.35178852081299,23.0,32,10,0.0,0,integer optimal solution,16.833333333333332,,0,0,0,1210,9890,0,1220,101,2712,0.09375214576721191,MILP,0,15,0,23.0
{},0,dr_ob_f:21n-78m-UKNet_10_1_74_1.0,2,0,0,0,0,0,0,0,0,671,17020,17020,0,0,38742.00680446625,185.0,4,5846,0.0,0,integer optimal solution,185.0,,0,0,0,11174,2135418,0,17020,101,431531,22.325523853302002,MILP,0,0,0,185.0
{},0,dr_ob_f:43n-176m-EuroLarge_30_9_26_0.5,356,0,0,15,42,3,0,0,41,105224,2880,2880,2947,0,8939.187651634216,59.0,101,1416,0.0,0,integer optimal solution,27.75,,0,274,0,1464,54984,0,2880,101,11652,16.810160875320435,MILP,0,6,0,59.0
{},0,dr_aov_f:10n-44m-SmallNet_10_3_28_0.2,4,0,2,30,3,0,0,1,33,214,372,372,0,0,20.62074565887451,28.0,13,184,0.0,0,integer optimal solution,6.114285714285715,,0,26,0,188,3360,0,372,101,1016,0.041795969009399414,MILP,0,9,0,28.0
{},0,dr_bf_m:28n-68m-EON_30_3_48_1.0,0,0,0,0,0,0,0,0,0,742,8880,8880,0,0,10241.201211929321,199.0,0,96,0.0,0,integer optimal solution,199.00000000000006,,0,0,0,8784,782544,0,8880,101,159240,8.35751485824585,MILP,0,0,0,199.0
{},0,dr_aov_m:43n-176m-EuroLarge_30_3_80_0.2,259,0,1,38,0,0,470,0,1468,27774,16550,16550,0,0,5269.948117256165,154.0,503,26,0.0,0,integer optimal solution,49.678571428571416,,0,7,0,16524,181860,0,16550,101,46938,11.944352149963379,MILP,0,0,0,154.0
{},0,dr_bf_f:14n-46m-Generic-Deutsche-Telekom-DT_10_3_20_1.0,9,0,0,0,0,0,0,0,0,126,2260,2260,0,0,387.08391189575195,41.0,11,960,0.0,0,integer optimal solution,41.0,,0,1,0,1300,91540,0,2260,101,18910,0.5289251804351807,MILP,0,0,0,41.0
{},0,dr_aov_m:28n-68m-EON_10_1_48_0.2,73,0,8,18,1,0,407,0,288,3985,3796,3796,0,0,463.44250869750977,84.0,189,14,0.0,0,integer optimal solution,28.922619047619044,,0,0,0,3782,24576,0,3796,101,6118,0.5526788234710693,MILP,0,48,0,84.0
{},0,dr_ob_m:22n-70m-British-telecom_30_9_20_1.0,6,0,0,0,0,0,0,0,0,219,3200,3200,0,0,778.7835149765015,60.0,2,20,0.0,0,integer optimal solution,60.0,,0,0,0,3180,139020,0,3200,101,28670,0.8192050457000732,MILP,0,0,0,60.0
{},0,dr_bf_f:30n-112m-Spain_100_10_74_0.5,969,0,0,46,55,2,0,3,198,83569,5976,5976,1554,0,55248.929438591,176.0,306,2736,0.0,0,integer optimal solution,83.41666666666667,,0,916,0,3240,320520,0,5976,101,65556,105.48221707344055,MILP,0,0,0,176.0
{},0,dr_ob_m:28n-82m-EURO28_30_15_10_0.5,0,0,0,0,0,0,0,0,0,287,1255,1255,0,0,59.13952827453613,29.0,0,5,0.0,0,integer optimal solution,29.0,,0,0,0,1250,11100,0,1255,101,2350,0.08658099174499512,MILP,0,0,0,29.0
{},0,dr_aov_m:24n-86m-UBN24_100_10_70_1.0,0,0,2,0,0,0,0,0,0,1573,17010,17010,0,0,7878.449831008911,217.0,1,140,0.0,0,integer optimal solution,216.99999999999997,,0,0,0,16870,2101260,0,17010,101,630910,12.188781023025513,MILP,0,0,0,217.0
{},0,dr_bf_m:21n-70m-SpanishTelefonica_100_30_22_1.0,4,0,0,0,0,0,0,0,0,165,3586,3586,0,0,823.4006366729736,53.0,6,44,0.0,0,integer optimal solution,53.0,,0,1,0,3542,168410,0,3586,101,34617,0.9531800746917725,MILP,0,0,0,53.0
{},0,dr_ob_m:19n-76m-EON19_10_1_80_1.0,0,0,0,0,0,0,0,0,0,720,18560,18560,0,0,46096.54108333588,183.0,0,80,0.0,0,integer optimal solution,182.99999999999997,,0,0,0,18480,2432400,0,18560,101,491240,29.89007306098938,MILP,0,0,0,183.0
{},0,dr_aov_f:30n-112m-Spain_10_3_24_0.2,201,0,2,20,29,0,0,2,52,120196,916,916,2958,0,1954.5014953613281,41.0,28,456,0.0,0,integer optimal solution,13.777777777777779,,0,217,0,460,8528,0,916,101,2592,2.751986026763916,MILP,0,16,0,41.0
{},0,dr_ob_f:10n-44m-SmallNet_30_15_16_0.2,6,0,0,22,0,0,0,0,16,97,180,180,0,0,9.113659858703613,16.0,4,90,0.0,0,integer optimal solution,3.125,,0,25,0,90,798,0,180,101,201,0.05699896812438965,MILP,0,7,0,16.0
{},0,dr_ob_m:19n-76m-EON19_10_3_26_1.0,2,0,0,0,0,0,0,0,0,162,4628,4628,0,0,1387.4791107177734,59.0,3,26,0.0,0,integer optimal solution,59.0,,0,1,0,4602,255606,0,4628,101,52247,1.645895004272461,MILP,0,0,0,59.0
{},0,dr_bf_m:24n-86m-UBN24_30_9_22_1.0,0,0,0,0,0,0,0,0,0,216,4290,4290,0,0,1265.9767055511475,69.0,0,44,0.0,0,integer optimal solution,69.0,,0,0,0,4246,206778,0,4290,101,42427,1.3717501163482666,MILP,0,0,0,69.0
{},0,dr_ob_f:14n-46m-Generic-Deutsche-Telekom-DT_100_30_20_0.2,16,0,4,13,1,0,2,2,20,445,285,285,0,0,62.91463756561279,22.0,15,141,0.0,0,integer optimal solution,5.523809523809524,,0,36,0,144,1944,0,285,101,465,0.08879899978637695,MILP,0,13,0,22.0
{},0,dr_ob_f:6n-9m-n6s9_100_50_12_1.0,7,0,0,3,0,0,0,0,0,542,576,576,269,0,153.65361309051514,20.0,6,228,0.0,0,integer optimal solution,18.0,,0,0,0,348,12900,0,576,101,2754,0.1871471405029297,MILP,0,0,0,20.0
